CSI_rMediumCoping,IndicatorTypeID,CSI_id,CSI_csHighCoping,ADM5_ID,LivelihoodZoneName,ADM4_ID,CSI_rDataSource,CSI_csLowCoping,MethodologyCs,csMethodologyID,CSI_rHighCoping,ADM0_ID,CSI_rMediumHighThreshold,CSI_csNoCoping,CSI_rLowCoping,CSI_rLowMediumThreshold,rMethodologyID,CSI_rMonth,CSI_rMean,CSI_rNoCoping,TargetGroupCs,ADM3_ID,CSI_csDataSource,ADM2_ID,TargetGroupR,CSI_csLowMediumThreshold,Lz_ID,MethodologyR,CSI_csMediumCoping,mr_id,CSI_csMean,CSI_rYear,fdc,CSI_csMediumHighThreshold,rTargetGroupID,CSI_csYear,csTargetGroupID,ADM1_ID,CSI_csMonth
4.00801603206413,2,1032,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,7.41482965931864,144,6,,8.01603206412826,3,9,8,0.949899799599198,80.561122244489,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1822,
5.61122244488978,2,1033,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,18.0360721442886,144,6,,4.80961923847695,3,9,8,2.90180360721443,71.5430861723447,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1823,
23.8476953907816,2,1034,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.5270541082164,144,6,,24.4488977955912,3,9,8,3.06813627254509,38.1763527054108,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1824,
16.2,2,1035,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,5.2,144,6,,48.4,3,9,8,2.15,30.2,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1825,
15.8859470468432,2,1036,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,27.0875763747454,144,6,,37.2708757637475,3,9,8,7.53971486761711,19.755600814664,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1827,
23.6472945891784,2,1037,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,11.0220440881764,144,6,,25.8517034068136,3,9,8,2.7935871743487,39.4789579158317,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1826,
10.6212424849699,2,1038,,0,,0,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",,,,13.4268537074148,144,6,,11.4228456913828,3,9,8,2.00200400801603,64.5290581162325,,0,,0,5,,,"7 Days",,2047,,2010,,,5,,,1828,
10.4938271604938,2,921,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.40740740740741,150,21,,59.2592592592593,8,9,9,5.077,22.8395061728395,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899999,
30.1587301587302,2,922,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.93650793650794,150,21,,36.5079365079365,8,9,9,7.615,25.3968253968254,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899998,
58.3333333333333,2,923,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,19.1666666666667,150,21,,22.5,8,9,9,13.654,0.0,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899997,
17.7966101694915,2,924,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,12.2881355932203,150,21,,52.9661016949153,8,9,9,8.504,16.9491525423729,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899996,
31.5018315018315,2,925,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,49.0842490842491,150,21,,19.047619047619,8,9,9,20.976,0.366300366300366,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899995,
39.9239543726236,2,926,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,43.7262357414449,150,21,,14.828897338403,8,9,9,20.395,1.52091254752852,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899994,
27.0408163265306,2,927,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,61.734693877551,150,21,,11.2244897959184,8,9,9,25.862,0.0,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899993,
36.6279069767442,2,928,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,53.4883720930233,150,21,,8.72093023255814,8,9,9,23.154,1.16279069767442,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899992,
18.957345971564,2,929,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,21.8009478672986,150,21,,44.0758293838863,8,9,9,9.853,15.1658767772512,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899991,
9.09090909090909,2,930,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.07070707070707,150,21,,71.2121212121212,8,9,9,5.455,12.6262626262626,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899990,
36.4197530864198,2,931,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,7.40740740740741,150,21,,46.2962962962963,8,9,9,9.139,9.87654320987654,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899989,
33.5135135135135,2,932,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,39.4594594594595,150,21,,19.4594594594595,8,9,9,18.697,7.56756756756757,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899988,
37.7622377622378,2,933,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,33.5664335664336,150,21,,24.4755244755245,8,9,9,18.248,4.1958041958042,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899987,
22.5609756097561,2,934,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,26.219512195122,150,21,,47.5609756097561,8,9,9,13.909,3.65853658536585,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899986,
14.7239263803681,2,935,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,0.613496932515337,150,21,,42.3312883435583,8,9,9,3.874,42.3312883435583,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899985,
26.3736263736264,2,936,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,9.89010989010989,150,21,,25.8241758241758,8,9,9,7.951,37.9120879120879,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899984,
40.3755868544601,2,937,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,28.6384976525822,150,21,,18.7793427230047,8,9,9,15.254,12.2065727699531,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899983,
44.6327683615819,2,938,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,23.728813559322,150,21,,18.0790960451977,8,9,9,14.599,13.5593220338983,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899982,
34.0909090909091,2,939,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,48.1818181818182,150,21,,15.4545454545455,8,9,9,19.53,2.27272727272727,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899981,
45.4545454545455,2,940,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,21.969696969697,150,21,,31.8181818181818,8,9,9,12.598,0.757575757575758,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899980,
42.7927927927928,2,941,,0,,0,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",,,,26.1261261261261,150,21,,24.3243243243243,8,9,9,15.484,6.75675675675676,,0,,0,5,,,"7 Days",,1992,,2010,,,5,,,899979,
9.08078809344662,2,1106,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,11.4070829197987,152,11,,12.5770147415136,5,9,3,3.11039246217538,66.9351142452411,,0,,0,5,,,"7 Days",,2070,,2011,,,5,,,1888,
9.47264818335871,2,1112,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,10.749341348408,152,11,,16.7933150485927,5,9,3,3.24169734613566,62.9846954196406,,0,,0,5,,,"7 Days",,2070,,2011,,,5,,,1889,
14.3108979099263,2,1126,,0,,0,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",,,,14.9188569835141,152,11,,17.0818650924188,5,9,3,4.60592482729966,53.6883800141408,,0,,0,5,,,"7 Days",,2070,,2011,,,5,,,1890,
6.16966580976864,2,944,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,5.65552699228792,159,24,,16.7095115681234,10,9,5,3.7892030848329,71.46529562982,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2004,
30.8959835221421,2,945,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,26.7765190525232,159,24,,28.9392378990731,10,9,5,16.0823892893924,13.3882595262616,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2005,
26.2279888785913,2,946,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,9.17516218721038,159,24,,35.3104726598703,10,9,5,9.11677479147359,29.2863762743281,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2006,
18.75,2,947,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,32.6388888888889,159,24,,25.0,10,9,5,17.1944444444444,23.6111111111111,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2007,
19.5601851851852,2,948,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,22.2222222222222,159,24,,16.4351851851852,10,9,5,13.4456018518519,41.7824074074074,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2008,
32.5301204819277,2,949,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,11.6465863453815,159,24,,33.9357429718876,10,9,5,11.3855421686747,21.8875502008032,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2009,
28.2229965156794,2,950,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,47.9965156794425,159,24,,18.5540069686411,10,9,5,24.1689895470383,5.22648083623693,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2010,
35.924617196702,2,951,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,25.9128386336867,159,24,,31.8021201413428,10,9,5,16.7797408716137,6.36042402826855,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2011,
28.8288288288288,2,952,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,39.6396396396396,159,24,,18.9189189189189,10,9,5,21.5855855855856,12.6126126126126,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2012,
13.7254901960784,2,953,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,21.078431372549,159,24,,25.9803921568627,10,9,5,11.7352941176471,39.2156862745098,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2013,
30.8888888888889,2,954,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,3.77777777777778,159,24,,19.1111111111111,10,9,5,7.75555555555556,46.2222222222222,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2014,
9.375,2,955,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,1.04166666666667,159,24,,30.2083333333333,10,9,5,3.28125,59.375,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2015,
11.0344827586207,2,956,,0,,0,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",,,,5.77586206896552,159,24,,7.8448275862069,10,9,5,4.29568965517241,75.3448275862069,,0,,0,5,,,"7 Days",,1993,,2009,,,5,,,2016,
39.5817036463417,2,958,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,48.0528188493446,170,15,,12.3654775043138,8,9,9,16.0778072943619,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2112,
41.0857552976994,2,959,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,24.4943164281491,170,15,,34.4199282741515,8,9,9,12.5100559441116,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2113,
51.9311866796146,2,960,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,39.6043252991916,170,15,,8.46448802119379,8,9,9,14.5964550533635,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2114,
39.6131691537282,2,961,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,26.8794759243817,170,15,,33.5073549218901,8,9,9,12.9916083994952,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2115,
40.9827855645363,2,962,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,37.625483491712,170,15,,21.3917309437516,8,9,9,14.619359435391,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2116,
30.76848911448,2,963,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,33.6090079586208,170,15,,35.6225029268992,8,9,9,13.642611934711,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2118,
54.016323721748,2,964,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,20.4030746392465,170,15,,25.5806016390055,8,9,9,12.6341268767581,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2119,
41.1379055350437,2,965,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,33.7278040668807,170,15,,25.1342903980757,8,9,9,13.9054481978718,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2120,
38.9731217008537,2,966,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,27.462241924644,170,15,,33.5646363745024,8,9,9,12.8003328660457,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2121,
25.7917718495685,2,967,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",,,,23.3028457223144,170,15,,50.9053824281172,8,9,9,11.8555544930682,0.0,,0,,0,5,,,"7 Days",,1994,,2009,,,5,,,2122,
1.6640826873385,2,1066,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,3.64341085271318,181,7,,7.35142118863049,3,9,1,0.58312661498708,87.3410852713178,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2202,
9.30219813403439,2,1067,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,11.7275988539178,181,7,,16.9726989889672,3,9,1,2.06611538658842,61.9975040230806,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2203,
5.79515019608254,2,1068,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,4.28204736986802,181,7,,10.9890918976848,3,9,1,1.03268315068917,78.9337105363647,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2204,
8.23484018960857,2,1069,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,9.03365303053986,181,7,,14.3051999005781,3,9,1,1.76708658517942,68.4263068792734,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2205,
5.48457463384232,2,1070,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,11.4677469616703,181,7,,6.76223122468059,3,9,1,1.78497974446868,76.2854471798068,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2206,
7.27968928666243,2,1071,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,13.6906793116251,181,7,,13.2450402599581,3,9,1,2.40732797080401,65.7845911417543,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2207,
8.22765525516256,2,1072,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,9.76532337778342,181,7,,14.3823386763019,3,9,1,1.79586041228584,67.6246826907521,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2208,
6.70108911765987,2,1073,,0,,0,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",,,,12.0558910060908,181,7,,13.0533865661458,3,9,1,2.09049350849947,68.1896333101035,,0,,0,5,,,"7 Days",,2056,,2009,,,5,,,2209,
13.1931166347992,2,1054,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,16.4435946462715,217,16,,26.5774378585086,6,9,6,6.65583173996176,43.7858508604206,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,1378,
21.4285714285714,2,1056,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,12.807881773399,217,16,,33.743842364532,6,9,6,6.9064039408867,32.0197044334975,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,1374,
9.78473581213307,2,1061,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,9.39334637964775,217,16,,16.6340508806262,6,9,6,4.78082191780822,64.187866927593,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,1376,
18.6462324393359,2,1051,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,10.2171136653895,217,16,,22.3499361430396,6,9,6,5.03703703703704,48.786717752235,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2636,
16.260162601626,2,1143,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,10.5691056910569,257,9,,16.260162601626,4,9,9,3.30081300813008,56.9105691056911,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48357,
12.7496159754224,2,1052,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,5.37634408602151,217,16,,26.2672811059908,6,9,6,3.40706605222734,55.6067588325653,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,47585,
33.0258302583026,2,1053,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,42.8044280442804,217,16,,13.6531365313653,6,9,6,15.9354243542435,10.5166051660517,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,47586,
16.3187855787476,2,1055,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,5.31309297912713,217,16,,23.5294117647059,6,9,6,3.9392789373814,54.8387096774194,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2639,
16.9230769230769,2,1057,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,16.4102564102564,217,16,,18.8034188034188,6,9,6,7.29401709401709,47.8632478632479,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2640,
25.3900709219858,2,1058,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,46.5248226950355,217,16,,8.36879432624113,6,9,6,5.01,19.7163120567376,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,47587,
23.6024844720497,2,1147,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,17.3913043478261,257,9,,21.1180124223602,4,9,9,4.81366459627329,37.888198757764,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48361,
21.5568862275449,2,1059,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,7.38522954091816,217,16,,25.3493013972056,6,9,6,5.00998003992016,45.7085828343313,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,47588,
14.5118733509235,2,1060,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,21.5039577836412,217,16,,28.6279683377309,6,9,6,8.41424802110818,35.3562005277045,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,47589,
27.6546091015169,2,1062,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,14.585764294049,217,16,,18.5530921820303,6,9,6,7.28004667444574,39.2065344224037,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2643,
15.4639175257732,2,1063,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,5.41237113402062,217,16,,20.360824742268,6,9,6,3.81185567010309,58.7628865979381,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2644,
38.9244558258643,2,1064,,0,,0,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",,,,40.8450704225352,217,16,,5.37772087067862,6,9,6,17.2087067861716,14.8527528809219,,0,,0,5,,,"7 Days",,2055,,2013,,,5,,,2645,
21.969696969697,2,1150,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,28.030303030303,257,9,,17.4242424242424,4,9,9,6.86363636363636,32.5757575757576,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48362,
12.280701754386,2,1151,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,7.89473684210526,257,9,,21.9298245614035,4,9,9,2.44736842105263,57.8947368421053,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48363,
12.0481927710843,2,1155,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,24.0963855421687,257,9,,14.4578313253012,4,9,9,4.93975903614458,49.3975903614458,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48365,
9.375,2,1156,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,23.4375,257,9,,20.3125,4,9,9,4.5625,46.875,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48366,
10.1123595505618,2,1157,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,8.42696629213483,257,9,,14.0449438202247,4,9,9,2.35393258426966,67.4157303370786,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48367,
11.6788321167883,2,1159,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,5.83941605839416,257,9,,15.3284671532847,4,9,9,2.2701,67.1532846715328,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48368,
15.4471544715447,2,1160,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,18.2926829268293,257,9,,13.4146341463415,4,9,9,4.24390243902439,52.8455284552846,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48369,
11.4942528735632,2,1162,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,17.2413793103448,257,9,,16.0919540229885,4,9,9,4.20689655172414,55.1724137931034,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48373,
12.8834355828221,2,1164,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,9.20245398773006,257,9,,7.97546012269939,4,9,9,2.41104294478528,69.9386503067485,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48375,
10.2941176470588,2,1166,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,5.88235294117647,257,9,,10.2941176470588,4,9,9,2.01470588235294,73.5294117647059,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48377,
6.80272108843537,2,1167,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,6.80272108843537,257,9,,12.2448979591837,4,9,9,2.30612244897959,74.1496598639456,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48380,
5.6,2,1168,,0,,0,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",,,,7.2,257,9,,21.6,4,9,9,1.968,65.6,,0,,0,5,,,"7 Days",,2096,,2011,,,5,,,48381,
17.7377892030848,2,969,,0,,0,"WFP VAM The State of Food Security and Nutrition in Yemen - Comprehensive Food Security Survey (CFSVA), 2012",,,,25.9640102827764,269,17,,26.4781491002571,8,9,12,11.247,29.8200514138818,,0,,0,5,,,"7 Days",,1997,,2011,,,5,,,144971,
22.5327888779467,2,970,,0,,0,"WFP VAM The State of Food Security and Nutrition in Yemen - Comprehensive Food Security Survey (CFSVA), 2012",,,,9.57422874543141,269,17,,26.3561183242751,8,9,12,6.496,41.5368640523468,,0,,0,5,,,"7 Days",,1997,,2011,,,5,,,3407,
13.9303482587064,2,971,,0,,0,"WFP VAM The State of Food Security and Nutrition in Yemen - Comprehensive Food Security Survey (CFSVA), 2012",,,,11.6915422885572,269,17,,27.6119402985074,8,9,12,6.694,46.7661691542289,,0,,0,5,,,"7 Days",,1997,,2011,,,5,,,3409,
22.0288109058506,2,972,,0,,0,"WFP VAM The State of Food Security and Nutrition in Yemen - Comprehensive Food Security Survey (CFSVA), 2012",,,,25.7205521074658,269,17,,17.879718941628,8,9,12,11.175,34.3709180450556,,0,,0,5,,,"7 Days",,1997,,2011,,,5,,,3410,
12.4230274175046,2,973,,0,,0,"WFP VAM The State of Food Security and Nutrition in Yemen - Comprehensive Food Security Survey (CFSVA), 2012",,,,16.5044296108914,269,17,,21.7380749762739,8,9,12,7.1,49.3344679953301,,0,,0,5,,,"7 Days",,1997,,2011,,,5,,,3408,
