ADM0_ID,ADM5_ID,Methodology,LivelihoodZoneName,ADM4_ID,FCS_borderline,FCS_month,IndicatorTypeID,FCS_dataSource,methodologyID,FCS_year,TargetGroup,ADM3_ID,ADM2_ID,Lz_ID,mr_id,FCS_lowerThreshold,FCS_id,FCS_poor,targetGroupID,FCS_mean,FCS_upperThreshold,FCS_acceptable,ADM1_ID
108,0,"Non-Standard Threshold (please specify)",,0,12.012987012987,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1934,3.89610389610389,5,0.0,40,84.0909090909091,1416
70001,0,"Standard Threshold: 21/35",,0,31.6184351554126,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2069,27.4383708467309,5,0.0,0,40.9431939978563,2754
108,0,"Non-Standard Threshold (please specify)",,0,14.6245059288537,11,2,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009",8,2007,5,0,0,,1967,26,1935,4.74308300395256,5,0.0,40,80.6324110671936,1417
144,0,"Non-Standard Threshold (please specify)",,0,34.8,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2128,38.8,5,0.0,38,26.4,1814
70001,0,"Standard Threshold: 21/35",,0,15.1477832512315,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2070,12.9310344827586,5,0.0,0,71.9211822660098,2747
144,0,"Non-Standard Threshold (please specify)",,0,37.3076923076923,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2129,16.3461538461538,5,0.0,38,46.3461538461538,1815
144,0,"Non-Standard Threshold (please specify)",,0,32.2,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2130,4.2,5,0.0,38,63.6,1816
144,0,"Non-Standard Threshold (please specify)",,0,27.4,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2131,6.6,5,0.0,38,66.0,1817
144,0,"Non-Standard Threshold (please specify)",,0,40.9638554216867,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2132,13.0522088353414,5,0.0,38,45.9839357429719,1818
70001,0,"Standard Threshold: 21/35",,0,18.695652173913,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2071,15.4347826086956,5,0.0,0,65.8695652173913,37021
144,0,"Non-Standard Threshold (please specify)",,0,31.2,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2133,10.8,5,0.0,38,58.0,1819
144,0,"Non-Standard Threshold (please specify)",,0,44.6,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2134,33.6,5,0.0,38,21.8,1820
144,0,"Non-Standard Threshold (please specify)",,0,33.4669338677355,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2135,3.0060120240481,5,0.0,38,63.5270541082164,1821
144,0,"Non-Standard Threshold (please specify)",,0,30.060120240481,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2136,7.21442885771543,5,0.0,38,62.7254509018036,1822
70001,0,"Standard Threshold: 21/35",,0,23.9277652370203,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2072,30.3611738148984,5,0.0,0,45.7110609480812,2765
144,0,"Non-Standard Threshold (please specify)",,0,29.2585170340681,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2137,43.2865731462926,5,0.0,38,27.4549098196393,1823
144,0,"Non-Standard Threshold (please specify)",,0,29.0581162324649,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2138,12.3246492985972,5,0.0,38,58.6172344689379,1824
144,0,"Non-Standard Threshold (please specify)",,0,23.2,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2139,9.2,5,0.0,38,67.6,1825
144,0,"Non-Standard Threshold (please specify)",,0,54.3788187372709,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2140,28.1059063136456,5,0.0,38,17.5152749490835,1827
70001,0,"Standard Threshold: 21/35",,0,20.3862660944206,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2073,11.587982832618,5,0.0,0,68.0257510729613,2766
144,0,"Non-Standard Threshold (please specify)",,0,38.6773547094188,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2141,15.8316633266533,5,0.0,38,45.4909819639279,1826
144,0,"Non-Standard Threshold (please specify)",,0,33.0661322645291,8,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010",8,2010,5,0,0,,2046,24,2142,12.0240480961924,5,0.0,38,54.9098196392786,1828
150,0,"Standard Threshold: 21/35",,0,39.5061728395062,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2019,1.85185185185185,5,0.0,0,58.641975308642,899999
70001,0,"Standard Threshold: 21/35",,0,15.4749199573105,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2074,5.33617929562433,5,0.0,0,79.1889007470651,2768
150,0,"Standard Threshold: 21/35",,0,39.6825396825397,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2020,3.96825396825397,5,0.0,0,56.3492063492063,899998
150,0,"Standard Threshold: 21/35",,0,13.1147540983607,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2021,0.819672131147541,5,0.0,0,86.0655737704918,899997
150,0,"Standard Threshold: 21/35",,0,55.9322033898305,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2022,2.54237288135593,5,0.0,0,41.5254237288136,899996
150,0,"Standard Threshold: 21/35",,0,26.6423357664234,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2023,50.3649635036496,5,0.0,0,22.992700729927,899995
150,0,"Standard Threshold: 21/35",,0,35.6060606060606,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2024,23.1060606060606,5,0.0,0,41.2878787878788,899994
150,0,"Standard Threshold: 21/35",,0,21.2121212121212,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2025,68.1818181818182,5,0.0,0,10.6060606060606,899993
150,0,"Standard Threshold: 21/35",,0,45.1428571428571,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2026,15.4285714285714,5,0.0,0,39.4285714285714,899992
150,0,"Standard Threshold: 21/35",,0,26.5402843601896,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2027,0.947867298578199,5,0.0,0,72.5118483412322,899991
150,0,"Standard Threshold: 21/35",,0,25.2525252525253,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2028,1.01010101010101,5,0.0,0,73.7373737373737,899990
150,0,"Standard Threshold: 21/35",,0,27.6073619631902,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2029,1.22699386503067,5,0.0,0,71.1656441717791,899989
150,0,"Standard Threshold: 21/35",,0,33.3333333333333,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2030,14.2857142857142,5,0.0,0,52.3809523809523,899988
150,0,"Standard Threshold: 21/35",,0,61.1111111111111,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2031,0.694444444444444,5,0.0,0,38.1944444444444,899987
150,0,"Standard Threshold: 21/35",,0,26.8292682926829,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2032,0.609756097560975,5,0.0,0,72.5609756097561,899986
150,0,"Standard Threshold: 21/35",,0,75.4601226993865,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2033,1.84049079754601,5,0.0,0,22.6993865030674,899985
150,0,"Standard Threshold: 21/35",,0,16.4835164835165,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2034,0.549450549450549,5,0.0,0,82.967032967033,899984
150,0,"Standard Threshold: 21/35",,0,18.9814814814814,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2035,0.462962962962963,5,0.0,0,80.5555555555555,899983
150,0,"Standard Threshold: 21/35",,0,69.2737430167598,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2036,7.26256983240224,5,0.0,0,23.463687150838,899982
150,0,"Standard Threshold: 21/35",,0,56.5022421524664,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2037,9.86547085201794,5,0.0,0,33.6322869955157,899981
150,0,"Standard Threshold: 21/35",,0,29.3233082706766,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2038,0.75187969924812,5,0.0,0,69.9248120300751,899980
150,0,"Standard Threshold: 21/35",,0,60.8108108108108,9,2,"WFP VAM Comprehensive Food and Nutrition Security and Vulnerability Analysis(CFSVA+N), 2011",6,2010,5,0,0,,1979,0,2039,21.1711711711712,5,0.0,0,18.018018018018,899979
152,0,"Standard Threshold: 21/35",,0,22.5634545030579,3,2,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",6,2011,5,0,0,,2069,0,2186,4.42904265641252,5,0.0,0,73.0075028405294,1888
152,0,"Standard Threshold: 21/35",,0,22.614925964303,3,2,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",6,2011,5,0,0,,2069,0,2192,1.66673150168512,5,0.0,0,75.7183425340118,1889
152,0,"Standard Threshold: 21/35",,0,22.0977300782607,3,2,"WFP VAM Comprehensive food security and vulnerability analysis (CFSVA) and nutrition assessment, 2012",6,2011,5,0,0,,2069,0,2206,3.47484389793741,5,0.0,0,74.4274260238018,1890
159,0,"Raised Threshold: 28/42",,0,9.51156812339332,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2042,2.05655526992288,5,0.0,0,88.4318766066838,2004
159,0,"Raised Threshold: 28/42",,0,10.7106076210093,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2043,15.9629248197734,5,0.0,0,73.3264675592173,2005
159,0,"Raised Threshold: 28/42",,0,7.13623725671918,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2044,2.68767377201112,5,0.0,0,90.1760889712697,2006
159,0,"Raised Threshold: 28/42",,0,6.25,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2045,0.0,5,0.0,0,93.75,2007
159,0,"Raised Threshold: 28/42",,0,17.0138888888889,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2046,8.68055555555556,5,0.0,0,74.3055555555556,2008
159,0,"Raised Threshold: 28/42",,0,7.63052208835341,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2047,3.6144578313253,5,0.0,0,88.7550200803213,2009
159,0,"Raised Threshold: 28/42",,0,20.5574912891986,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2048,25.609756097561,5,0.0,0,53.8327526132404,2010
159,0,"Raised Threshold: 28/42",,0,15.6654888103651,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2049,6.12485276796231,5,0.0,0,78.2096584216726,2011
159,0,"Raised Threshold: 28/42",,0,0.900900900900901,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2050,4.5045045045045,5,0.0,0,94.5945945945946,2012
159,0,"Raised Threshold: 28/42",,0,0.980392156862745,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2051,0.245098039215686,5,0.0,0,98.7745098039216,2013
159,0,"Raised Threshold: 28/42",,0,13.1111111111111,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2052,3.11111111111111,5,0.0,0,83.7777777777778,2014
159,0,"Raised Threshold: 28/42",,0,4.16666666666667,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2053,4.16666666666667,5,0.0,0,91.6666666666667,2015
159,0,"Raised Threshold: 28/42",,0,2.75862068965517,5,2,"WFP VAM Enquete sur la securite alimentaire des menages en Mauritanie (CFSVA), 2009",7,2009,5,0,0,,1980,0,2054,1.20689655172414,5,0.0,0,96.0344827586207,2016
170,0,"Standard Threshold: 21/35",,0,16.5795455926866,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1938,15.1055785852348,5,0.0,0,68.3148758220785,2112
170,0,"Standard Threshold: 21/35",,0,34.4903479960814,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1939,18.3173138902918,5,0.0,0,47.1923381136268,2113
170,0,"Standard Threshold: 21/35",,0,33.7238222204654,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1940,9.34835059804613,5,0.0,0,56.9278271814885,2114
170,0,"Standard Threshold: 21/35",,0,28.2892200329503,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1941,15.1685463274081,5,0.0,0,56.5422336396416,2115
170,0,"Standard Threshold: 21/35",,0,12.0167057881473,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1942,5.83368006217567,5,0.0,0,82.1496141496769,2116
170,0,"Standard Threshold: 21/35",,0,11.6261681791443,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1943,2.78164637615338,5,0.0,0,85.5921854447022,2118
170,0,"Standard Threshold: 21/35",,0,28.1238062554297,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1944,3.70958791964595,5,0.0,0,68.1666058249243,2119
170,0,"Standard Threshold: 21/35",,0,20.2503120812785,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1945,2.78630585666552,5,0.0,0,76.963382062056,2120
170,0,"Standard Threshold: 21/35",,0,22.9365326381938,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1946,11.0621218087025,5,0.0,0,66.0013455531037,2121
170,0,"Standard Threshold: 21/35",,0,13.8343077037832,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2010",6,2009,5,0,0,,1967,0,1947,12.3289145297159,5,0.0,0,73.8367777665008,2122
181,0,"Raised Threshold: 28/42",,0,32.4237726098191,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2056,15.3307493540051,5,0.0,0,52.2454780361757,2202
181,0,"Raised Threshold: 28/42",,0,26.5340630405039,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2057,15.1612153754808,5,0.0,0,58.3047215840152,2203
181,0,"Raised Threshold: 28/42",,0,21.5860558564875,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2058,13.4616471971864,5,0.0,0,64.952296946326,2204
181,0,"Raised Threshold: 28/42",,0,22.0147711301568,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2059,11.002333250659,5,0.0,0,66.982895619184,2205
181,0,"Raised Threshold: 28/42",,0,13.9607354315986,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2060,5.3599252103459,5,0.0,0,80.6793393580554,2206
181,0,"Raised Threshold: 28/42",,0,12.9945118166793,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2061,12.9359340023291,5,0.0,0,74.0695541809915,2207
181,0,"Raised Threshold: 28/42",,0,18.022184940186,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2062,11.1466598062854,5,0.0,0,70.8311552535285,2208
181,0,"Raised Threshold: 28/42",,0,25.756580654917,1,2,"WFP VAM Enquete conjointe sur la vulnerabilite à l’insecurite alimentaire des menages au Niger (CFSVA), 2009",7,2009,5,0,0,,1981,0,2063,7.83697715305848,5,0.0,0,66.4064421920244,2209
217,0,"Standard Threshold: 21/35",,0,9.1555764424412,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1910,2.00585307500053,5,0.0,0,88.8385704825583,1378
257,0,"Standard Threshold: 21/35",,0,8.13008130081301,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2230,6.50406504065041,5,0.0,0,85.3658536585366,48357
217,0,"Standard Threshold: 21/35",,0,27.3160706946157,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1912,14.6074804767776,5,0.0,0,58.0764488286067,1374
217,0,"Standard Threshold: 21/35",,0,38.5500443630327,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1917,24.597155041644,5,0.0,0,36.8528005953233,1376
217,0,"Standard Threshold: 21/35",,0,6.46274647378685,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1907,2.62544238884819,5,0.0,0,90.911811137365,2636
217,0,"Standard Threshold: 21/35",,0,13.169751204152,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1908,1.92477628287304,5,0.0,0,84.905472512975,47585
217,0,"Standard Threshold: 21/35",,0,10.1199017825824,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1909,3.99087981121847,5,0.0,0,85.8892184061992,47586
217,0,"Standard Threshold: 21/35",,0,6.77786994216369,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1911,2.10324178758508,5,0.0,0,91.1188882702512,2639
257,0,"Standard Threshold: 21/35",,0,8.69565217391304,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2234,1.24223602484472,5,0.0,0,90.0621118012422,48361
217,0,"Standard Threshold: 21/35",,0,25.4364717964617,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1913,19.4217838665297,5,0.0,0,55.1417443370085,2640
217,0,"Standard Threshold: 21/35",,0,9.51029786291662,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1914,2.8512900011073,5,0.0,0,87.6384121359761,47587
217,0,"Standard Threshold: 21/35",,0,37.8169123619584,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1915,9.14919724176071,5,0.0,0,53.0338903962809,47588
217,0,"Standard Threshold: 21/35",,0,10.691573926868,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1916,4.29873807631161,5,0.0,0,85.0096879968203,47589
217,0,"Standard Threshold: 21/35",,0,18.1416778652333,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1918,5.25159446257546,5,0.0,0,76.6067276721913,2643
217,0,"Standard Threshold: 21/35",,0,6.12040385774563,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1919,1.2040385774563,5,0.0,0,92.6755575647981,2644
257,0,"Standard Threshold: 21/35",,0,16.6666666666667,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2237,3.78787878787879,5,0.0,0,79.5454545454545,48362
217,0,"Standard Threshold: 21/35",,0,50.9797613028757,6,2,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014",6,2013,5,0,0,,1940,0,1920,16.7317798103292,5,0.0,0,32.2884588867951,2645
70001,0,"Standard Threshold: 21/35",,0,13.1111111111111,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2065,8.33333333333333,5,0.0,0,78.5555555555555,2748
257,0,"Standard Threshold: 21/35",,0,7.01754385964912,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2238,1.75438596491228,5,0.0,0,91.2280701754386,48363
257,0,"Standard Threshold: 21/35",,0,9.63855421686747,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2242,4.81927710843374,5,0.0,0,85.5421686746988,48365
70001,0,"Standard Threshold: 21/35",,0,30.1927194860813,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2066,16.8094218415417,5,0.0,0,52.9978586723768,2750
257,0,"Standard Threshold: 21/35",,0,15.625,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2243,3.125,5,0.0,0,81.25,48366
257,0,"Standard Threshold: 21/35",,0,21.9101123595506,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2244,4.49438202247191,5,0.0,0,73.5955056179775,48367
257,0,"Standard Threshold: 21/35",,0,11.6788321167883,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2246,1.45985401459854,5,0.0,0,86.8613138686131,48368
70001,0,"Standard Threshold: 21/35",,0,21.8325791855203,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2067,18.6651583710407,5,0.0,0,59.5022624434389,2746
257,0,"Standard Threshold: 21/35",,0,21.1382113821138,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2247,6.09756097560976,5,0.0,0,72.7642276422764,48369
257,0,"Standard Threshold: 21/35",,0,9.19540229885057,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2249,3.44827586206897,5,0.0,0,87.3563218390805,48373
257,0,"Standard Threshold: 21/35",,0,23.9263803680982,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2251,3.06748466257669,5,0.0,0,73.0061349693252,48375
70001,0,"Standard Threshold: 21/35",,0,16.8181818181818,4,2,"WFP VAM Report on Food Security and Nutrition in South Sudan (CFSVA), 2012",6,2010,5,0,0,,1982,0,2068,13.8636363636363,5,0.0,0,69.3181818181818,2751
257,0,"Standard Threshold: 21/35",,0,20.5882352941176,9,2,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2012",6,2011,5,0,0,,2095,0,2253,1.47058823529412,5,0.0,0,77.9411764705882,48377
